//SPECIAL AREA P929 0 AGL - 1700 MSL - END
//SPECIAL AREA R43 0 AGL - 1600 AGL - START
65.78968;74.40024;65.78918;74.39807;RESTRICT;
65.78918;74.39807;65.78879;74.39578;RESTRICT;
65.78879;74.39578;65.78852;74.39340;RESTRICT;
65.78852;74.39340;65.78837;74.39093;RESTRICT;
65.78837;74.39093;65.78834;74.38846;RESTRICT;
65.78834;74.38846;65.78844;74.38599;RESTRICT;
65.78844;74.38599;65.78866;74.38358;RESTRICT;
65.78866;74.38358;65.78900;74.38123;RESTRICT;
65.78900;74.38123;65.78945;74.37900;RESTRICT;
65.78945;74.37900;65.79002;74.37695;RESTRICT;
65.79002;74.37695;65.79067;74.37506;RESTRICT;
65.79067;74.37506;65.79143;74.37338;RESTRICT;
65.79143;74.37338;65.79225;74.37195;RESTRICT;
65.79225;74.37195;65.79314;74.37076;RESTRICT;
65.79314;74.37076;65.79409;74.36984;RESTRICT;
65.79409;74.36984;65.79507;74.36920;RESTRICT;
65.79507;74.36920;65.79609;74.36890;RESTRICT;
65.79609;74.36890;65.79710;74.36887;RESTRICT;
65.79710;74.36887;65.79811;74.36914;RESTRICT;
65.79811;74.36914;65.79910;74.36972;RESTRICT;
65.79910;74.36972;65.80006;74.37061;RESTRICT;
65.80006;74.37061;65.80096;74.37173;RESTRICT;
65.80096;74.37173;65.80180;74.37314;RESTRICT;
65.80180;74.37314;65.80256;74.37479;RESTRICT;
65.80256;74.37479;65.80324;74.37665;RESTRICT;
65.80324;74.37665;65.80381;74.37869;RESTRICT;
65.80381;74.37869;65.80428;74.38089;RESTRICT;
65.80428;74.38089;65.80464;74.38321;RESTRICT;
65.80464;74.38321;65.80488;74.38565;RESTRICT;
65.80488;74.38565;65.80499;74.38809;RESTRICT;
65.80499;74.38809;65.80500;74.38916;RESTRICT;
//SPECIAL AREA R943 0 AGL - 4300 MSL - END
//SPECIAL AREA R964 0 AGL - 10000 MSL - START
56.87056;65.94861;56.87028;65.95679;RESTRICT;
56.87028;65.95679;56.86946;65.96484;RESTRICT;
56.86946;65.96484;56.86812;65.97266;RESTRICT;
56.86812;65.97266;56.86626;65.98010;RESTRICT;
56.86626;65.98010;56.86392;65.98709;RESTRICT;
56.86392;65.98709;56.86113;65.99350;RESTRICT;
56.86113;65.99350;56.85793;65.99924;RESTRICT;
56.85793;65.99924;56.85438;66.00421;RESTRICT;
56.85438;66.00421;56.85052;66.00836;RESTRICT;
56.85052;66.00836;56.84641;66.01160;RESTRICT;
56.84641;66.01160;56.84212;66.01392;RESTRICT;
56.84212;66.01392;56.83770;66.01526;RESTRICT;
56.83770;66.01526;56.83323;66.01562;RESTRICT;
56.83323;66.01562;56.82877;66.01498;RESTRICT;
56.82877;66.01498;56.82438;66.01334;RESTRICT;
56.82438;66.01334;56.82014;66.01074;RESTRICT;
56.82014;66.01074;56.81610;66.00720;RESTRICT;
56.81610;66.00720;56.81232;66.00281;RESTRICT;
56.81232;66.00281;56.80887;65.99759;RESTRICT;
56.80887;65.99759;56.80579;65.99167;RESTRICT;
56.80579;65.99167;56.80313;65.98508;RESTRICT;
56.80313;65.98508;56.80093;65.97797;RESTRICT;
56.80093;65.97797;56.79922;65.97040;RESTRICT;
56.79922;65.97040;56.79802;65.96252;RESTRICT;
56.79802;65.96252;56.79736;65.95444;RESTRICT;
56.79736;65.95444;56.79725;65.94626;RESTRICT;
56.79725;65.94626;56.79767;65.93814;RESTRICT;
56.79767;65.93814;56.79864;65.93015;RESTRICT;
56.79864;65.93015;56.80013;65.92245;RESTRICT;
56.80013;65.92245;56.80213;65.91513;RESTRICT;
56.80213;65.91513;56.80460;65.90829;RESTRICT;
56.80460;65.90829;56.80750;65.90207;RESTRICT;
56.80750;65.90207;56.81080;65.89655;RESTRICT;
56.81080;65.89655;56.81445;65.89178;RESTRICT;
56.81445;65.89178;56.81838;65.88788;RESTRICT;
56.81838;65.88788;56.82254;65.88489;RESTRICT;
56.82254;65.88489;56.82687;65.88284;RESTRICT;
56.82687;65.88284;56.83131;65.88174;RESTRICT;
56.83131;65.88174;56.83579;65.88168;RESTRICT;
56.83579;65.88168;56.84024;65.88260;RESTRICT;
56.84024;65.88260;56.84459;65.88449;RESTRICT;
56.84459;65.88449;56.84879;65.88736;RESTRICT;
56.84879;65.88736;56.85276;65.89114;RESTRICT;
56.85276;65.89114;56.85645;65.89575;RESTRICT;
56.85645;65.89575;56.85981;65.90118;RESTRICT;
56.85981;65.90118;56.86278;65.90732;RESTRICT;
56.86278;65.90732;56.86531;65.91406;RESTRICT;
56.86531;65.91406;56.86738;65.92133;RESTRICT;
56.86738;65.92133;56.86895;65.92899;RESTRICT;
56.86895;65.92899;56.87000;65.93695;RESTRICT;
56.87000;65.93695;56.87051;65.94510;RESTRICT;
56.87051;65.94510;56.87056;65.94861;RESTRICT;
//SPECIAL AREA R964 0 AGL - 10000 MSL - END
//SPECIAL AREA R966 0 AGL - 1600 AGL - START
62.52861;64.30167;62.46833;64.46972;RESTRICT;
62.46833;64.46972;62.03667;64.49277;RESTRICT;
62.03667;64.49277;61.91444;64.73528;RESTRICT;
61.91444;64.73528;61.85417;64.71778;RESTRICT;
61.85417;64.71778;61.75389;63.68278;RESTRICT;
61.75389;63.68278;61.82361;63.67833;RESTRICT;
61.82361;63.67833;62.04000;64.03861;RESTRICT;
62.04000;64.03861;62.44056;64.01611;RESTRICT;
62.44056;64.01611;62.52861;64.30167;RESTRICT;
